
 	 0.741849 	 1.223436 	 1.698806 	 2.164197 	 2.616357 	 3.052655 	 3.471115 	 3.870402 	 4.249752 	 4.608897 	 4.947961 	 5.267374 	 5.567787 	 5.850001 	 6.114910 	 6.363457 	 6.596602 	 6.815295 	 7.020462 	 7.212993 	 7.393735 	 7.563491 	 7.723017 	 7.873022 	 8.014171 	 8.147086 	 8.272351 	 8.390509 	 8.502071 	 8.607516 	 8.707292 	 8.801820 	 8.891496 	 8.976695 	 9.057770 	 9.135055 	 9.208866 	 9.279506 	 9.347260 	 9.412405 	 9.475202 	 9.535904 	 9.594756 	 9.651993 	 9.707844 	 9.762532 	 9.816275 	 9.869287 	 9.921780 	 9.973961 
 	 0.731122 	 1.191608 	 1.646906 	 2.093834 	 2.529582 	 2.951805 	 3.358660 	 3.748808 	 4.121378 	 4.475917 	 4.812318 	 5.130762 	 5.431644 	 5.715522 	 5.983065 	 6.235016 	 6.472157 	 6.695288 	 6.905206 	 7.102695 	 7.288515 	 7.463398 	 7.628043 	 7.783115 	 7.929245 	 8.067031 	 8.197035 	 8.319790 	 8.435798 	 8.545533 	 8.649443 	 8.747950 	 8.841453 	 8.930332 	 9.014945 	 9.095633 	 9.172722 	 9.246519 	 9.317320 	 9.385409 	 9.451058 	 9.514528 	 9.576072 	 9.635934 	 9.694353 	 9.751560 	 9.807782 	 9.863243 	 9.918162 	 9.972757 
 	 0.722152 	 1.164967 	 1.603377 	 2.034650 	 2.456331 	 2.866322 	 3.262912 	 3.644792 	 4.011037 	 4.361073 	 4.694634 	 5.011711 	 5.312504 	 5.597377 	 5.866813 	 6.121385 	 6.361723 	 6.588494 	 6.802380 	 7.004067 	 7.194233 	 7.373544 	 7.542642 	 7.702151 	 7.852665 	 7.994757 	 8.128968 	 8.255818 	 8.375798 	 8.489376 	 8.596997 	 8.699083 	 8.796035 	 8.888234 	 8.976045 	 9.059813 	 9.139868 	 9.216527 	 9.290093 	 9.360855 	 9.429094 	 9.495078 	 9.559069 	 9.621318 	 9.682073 	 9.741572 	 9.800051 	 9.857741 	 9.914868 	 9.971660 
 	 0.714672 	 1.142731 	 1.566987 	 1.985056 	 2.394772 	 2.794240 	 3.181874 	 3.556411 	 3.916904 	 4.262704 	 4.593434 	 4.908945 	 5.209286 	 5.494668 	 5.765425 	 6.021987 	 6.264857 	 6.494586 	 6.711753 	 6.916959 	 7.110807 	 7.293901 	 7.466832 	 7.630180 	 7.784509 	 7.930362 	 8.068264 	 8.198716 	 8.322200 	 8.439177 	 8.550087 	 8.655351 	 8.755369 	 8.850526 	 8.941188 	 9.027704 	 9.110411 	 9.189630 	 9.265668 	 9.338824 	 9.409384 	 9.477622 	 9.543807 	 9.608198 	 9.671049 	 9.732605 	 9.793110 	 9.852800 	 9.911911 	 9.970675 
 	 0.708475 	 1.124299 	 1.536782 	 1.943816 	 2.343461 	 2.733993 	 3.113935 	 3.482074 	 3.837462 	 4.179408 	 4.507452 	 4.821347 	 5.121028 	 5.406585 	 5.678230 	 5.936282 	 6.181133 	 6.413237 	 6.633088 	 6.841209 	 7.038137 	 7.224420 	 7.400604 	 7.567229 	 7.724829 	 7.873920 	 8.015009 	 8.148581 	 8.275109 	 8.395045 	 8.508824 	 8.616864 	 8.719566 	 8.817313 	 8.910476 	 8.999405 	 9.084442 	 9.165912 	 9.244127 	 9.319391 	 9.391994 	 9.462219 	 9.530339 	 9.596619 	 9.661318 	 9.724690 	 9.786982 	 9.848439 	 9.909300 	 9.969806 
 	 0.703404 	 1.109207 	 1.512026 	 1.909965 	 2.301263 	 2.684335 	 3.057797 	 3.420487 	 3.771465 	 4.110012 	 4.435619 	 4.747964 	 5.046896 	 5.332412 	 5.604631 	 5.863777 	 6.110157 	 6.344143 	 6.566154 	 6.776650 	 6.976113 	 7.165039 	 7.343934 	 7.513305 	 7.673656 	 7.825482 	 7.969269 	 8.105492 	 8.234610 	 8.357069 	 8.473299 	 8.583715 	 8.688716 	 8.788686 	 8.883996 	 8.975000 	 9.062041 	 9.145448 	 9.225538 	 9.302618 	 9.376984 	 9.448922 	 9.518711 	 9.586621 	 9.652916 	 9.717855 	 9.781690 	 9.844672 	 9.907046 	 9.969056 
 	 0.699338 	 1.097101 	 1.492150 	 1.882754 	 2.267292 	 2.644287 	 3.012433 	 3.370612 	 3.717898 	 4.053558 	 4.377048 	 4.687993 	 4.986180 	 5.271535 	 5.544104 	 5.804039 	 6.051576 	 6.287021 	 6.510737 	 6.723126 	 6.924624 	 7.115689 	 7.296789 	 7.468402 	 7.631008 	 7.785082 	 7.931095 	 8.069508 	 8.200771 	 8.325323 	 8.443589 	 8.555981 	 8.662897 	 8.764720 	 8.861822 	 8.954558 	 9.043274 	 9.128301 	 9.209959 	 9.288559 	 9.364401 	 9.437774 	 9.508961 	 9.578237 	 9.645870 	 9.712123 	 9.777252 	 9.841513 	 9.905155 	 9.968426 
 	 0.696184 	 1.087708 	 1.476720 	 1.861610 	 2.240863 	 2.613087 	 2.977037 	 3.331630 	 3.675956 	 4.009276 	 4.331020 	 4.640781 	 4.938298 	 5.223444 	 5.496212 	 5.756699 	 6.005086 	 6.241630 	 6.466645 	 6.680493 	 6.883571 	 7.076302 	 7.259130 	 7.432507 	 7.596892 	 7.752744 	 7.900521 	 8.040674 	 8.173643 	 8.299863 	 8.419753 	 8.533724 	 8.642170 	 8.745477 	 8.844013 	 8.938137 	 9.028196 	 9.114522 	 9.197439 	 9.277260 	 9.354286 	 9.428812 	 9.501123 	 9.571496 	 9.640205 	 9.707514 	 9.773684 	 9.838973 	 9.903634 	 9.967920 
 	 0.693874 	 1.080828 	 1.465411 	 1.846103 	 2.221464 	 2.590162 	 2.950997 	 3.302916 	 3.645020 	 3.976568 	 4.296977 	 4.605813 	 4.902785 	 5.187731 	 5.460603 	 5.721458 	 5.970440 	 6.207768 	 6.433721 	 6.648630 	 6.852863 	 7.046821 	 7.230923 	 7.405604 	 7.571308 	 7.728482 	 7.877573 	 8.019022 	 8.153266 	 8.280732 	 8.401838 	 8.516991 	 8.626585 	 8.731003 	 8.830616 	 8.925783 	 9.016850 	 9.104153 	 9.188016 	 9.268754 	 9.346672 	 9.422065 	 9.495221 	 9.566421 	 9.635939 	 9.704043 	 9.770997 	 9.837060 	 9.902489 	 9.967538 
 	 0.692360 	 1.076316 	 1.457994 	 1.835928 	 2.208726 	 2.575098 	 2.933874 	 3.284018 	 3.624640 	 3.955000 	 4.274506 	 4.582710 	 4.879300 	 5.164090 	 5.437011 	 5.698091 	 5.947449 	 6.185280 	 6.411841 	 6.627442 	 6.832432 	 7.027195 	 7.212136 	 7.387678 	 7.554255 	 7.712304 	 7.862265 	 8.004575 	 8.139666 	 8.267961 	 8.389876 	 8.505816 	 8.616175 	 8.721334 	 8.821666 	 8.917528 	 9.009268 	 9.097223 	 9.181718 	 9.263069 	 9.341582 	 9.417555 	 9.491276 	 9.563029 	 9.633087 	 9.701723 	 9.769200 	 9.835781 	 9.901723 	 9.967283 
 	 0.691611 	 1.074083 	 1.454322 	 1.830889 	 2.202416 	 2.567632 	 2.925382 	 3.274641 	 3.614523 	 3.944287 	 4.263338 	 4.571220 	 4.867614 	 5.152321 	 5.425259 	 5.686445 	 5.935986 	 6.174063 	 6.400923 	 6.616864 	 6.822229 	 7.017391 	 7.202748 	 7.378718 	 7.545729 	 7.704214 	 7.854609 	 7.997349 	 8.132862 	 8.261571 	 8.383890 	 8.500224 	 8.610964 	 8.716494 	 8.817185 	 8.913395 	 9.005472 	 9.093753 	 9.178564 	 9.260222 	 9.339034 	 9.415296 	 9.489301 	 9.561330 	 9.631659 	 9.700561 	 9.768300 	 9.835140 	 9.901340 	 9.967156 
 	 0.691611 	 1.074083 	 1.454322 	 1.830889 	 2.202416 	 2.567632 	 2.925382 	 3.274641 	 3.614523 	 3.944287 	 4.263338 	 4.571220 	 4.867613 	 5.152321 	 5.425259 	 5.686445 	 5.935986 	 6.174063 	 6.400923 	 6.616864 	 6.822229 	 7.017391 	 7.202748 	 7.378718 	 7.545729 	 7.704214 	 7.854609 	 7.997349 	 8.132862 	 8.261571 	 8.383890 	 8.500224 	 8.610964 	 8.716494 	 8.817185 	 8.913395 	 9.005472 	 9.093753 	 9.178564 	 9.260222 	 9.339034 	 9.415296 	 9.489301 	 9.561330 	 9.631659 	 9.700561 	 9.768300 	 9.835140 	 9.901340 	 9.967156 
 	 0.692360 	 1.076316 	 1.457994 	 1.835928 	 2.208726 	 2.575098 	 2.933874 	 3.284018 	 3.624640 	 3.955000 	 4.274506 	 4.582710 	 4.879300 	 5.164090 	 5.437011 	 5.698091 	 5.947449 	 6.185280 	 6.411841 	 6.627442 	 6.832432 	 7.027195 	 7.212136 	 7.387678 	 7.554255 	 7.712304 	 7.862265 	 8.004575 	 8.139666 	 8.267961 	 8.389876 	 8.505816 	 8.616175 	 8.721334 	 8.821666 	 8.917528 	 9.009268 	 9.097223 	 9.181718 	 9.263069 	 9.341582 	 9.417555 	 9.491276 	 9.563029 	 9.633087 	 9.701723 	 9.769200 	 9.835781 	 9.901723 	 9.967283 
 	 0.693874 	 1.080828 	 1.465411 	 1.846103 	 2.221464 	 2.590162 	 2.950997 	 3.302916 	 3.645020 	 3.976568 	 4.296977 	 4.605813 	 4.902785 	 5.187730 	 5.460603 	 5.721458 	 5.970440 	 6.207768 	 6.433721 	 6.648630 	 6.852863 	 7.046821 	 7.230923 	 7.405604 	 7.571308 	 7.728482 	 7.877573 	 8.019022 	 8.153266 	 8.280732 	 8.401838 	 8.516991 	 8.626585 	 8.731003 	 8.830616 	 8.925783 	 9.016850 	 9.104153 	 9.188016 	 9.268754 	 9.346672 	 9.422065 	 9.495221 	 9.566421 	 9.635939 	 9.704043 	 9.770997 	 9.837060 	 9.902489 	 9.967538 
 	 0.696184 	 1.087708 	 1.476720 	 1.861610 	 2.240863 	 2.613087 	 2.977037 	 3.331630 	 3.675956 	 4.009276 	 4.331020 	 4.640781 	 4.938297 	 5.223444 	 5.496212 	 5.756699 	 6.005086 	 6.241630 	 6.466645 	 6.680493 	 6.883571 	 7.076302 	 7.259130 	 7.432507 	 7.596892 	 7.752744 	 7.900521 	 8.040673 	 8.173643 	 8.299863 	 8.419753 	 8.533724 	 8.642170 	 8.745477 	 8.844013 	 8.938137 	 9.028196 	 9.114522 	 9.197439 	 9.277260 	 9.354286 	 9.428812 	 9.501123 	 9.571496 	 9.640205 	 9.707513 	 9.773684 	 9.838972 	 9.903634 	 9.967920 
 	 0.699338 	 1.097101 	 1.492150 	 1.882754 	 2.267292 	 2.644287 	 3.012433 	 3.370612 	 3.717898 	 4.053558 	 4.377048 	 4.687993 	 4.986180 	 5.271535 	 5.544104 	 5.804039 	 6.051576 	 6.287021 	 6.510736 	 6.723126 	 6.924624 	 7.115688 	 7.296789 	 7.468402 	 7.631008 	 7.785082 	 7.931095 	 8.069508 	 8.200771 	 8.325323 	 8.443589 	 8.555981 	 8.662897 	 8.764720 	 8.861822 	 8.954558 	 9.043274 	 9.128301 	 9.209959 	 9.288559 	 9.364401 	 9.437774 	 9.508961 	 9.578237 	 9.645870 	 9.712123 	 9.777252 	 9.841513 	 9.905155 	 9.968426 
 	 0.703404 	 1.109207 	 1.512026 	 1.909965 	 2.301263 	 2.684335 	 3.057797 	 3.420487 	 3.771465 	 4.110012 	 4.435619 	 4.747964 	 5.046896 	 5.332411 	 5.604631 	 5.863777 	 6.110157 	 6.344142 	 6.566154 	 6.776650 	 6.976112 	 7.165039 	 7.343934 	 7.513305 	 7.673656 	 7.825482 	 7.969269 	 8.105492 	 8.234610 	 8.357069 	 8.473299 	 8.583715 	 8.688716 	 8.788686 	 8.883996 	 8.975000 	 9.062041 	 9.145448 	 9.225538 	 9.302618 	 9.376984 	 9.448922 	 9.518710 	 9.586621 	 9.652916 	 9.717855 	 9.781690 	 9.844672 	 9.907046 	 9.969056 
 	 0.708475 	 1.124299 	 1.536782 	 1.943816 	 2.343461 	 2.733993 	 3.113934 	 3.482074 	 3.837462 	 4.179408 	 4.507452 	 4.821347 	 5.121028 	 5.406584 	 5.678230 	 5.936282 	 6.181133 	 6.413237 	 6.633088 	 6.841208 	 7.038137 	 7.224420 	 7.400604 	 7.567229 	 7.724828 	 7.873920 	 8.015008 	 8.148581 	 8.275109 	 8.395044 	 8.508823 	 8.616863 	 8.719565 	 8.817313 	 8.910475 	 8.999405 	 9.084442 	 9.165911 	 9.244127 	 9.319391 	 9.391994 	 9.462219 	 9.530339 	 9.596619 	 9.661318 	 9.724690 	 9.786982 	 9.848438 	 9.909300 	 9.969806 
 	 0.714672 	 1.142731 	 1.566986 	 1.985056 	 2.394772 	 2.794240 	 3.181874 	 3.556411 	 3.916903 	 4.262704 	 4.593434 	 4.908944 	 5.209286 	 5.494668 	 5.765424 	 6.021987 	 6.264857 	 6.494585 	 6.711753 	 6.916959 	 7.110807 	 7.293900 	 7.466831 	 7.630180 	 7.784509 	 7.930362 	 8.068263 	 8.198715 	 8.322200 	 8.439177 	 8.550087 	 8.655351 	 8.755369 	 8.850526 	 8.941187 	 9.027704 	 9.110411 	 9.189629 	 9.265668 	 9.338824 	 9.409383 	 9.477622 	 9.543807 	 9.608198 	 9.671049 	 9.732605 	 9.793109 	 9.852800 	 9.911911 	 9.970675 
 	 0.722152 	 1.164967 	 1.603377 	 2.034650 	 2.456331 	 2.866322 	 3.262912 	 3.644792 	 4.011037 	 4.361073 	 4.694634 	 5.011711 	 5.312504 	 5.597376 	 5.866812 	 6.121385 	 6.361723 	 6.588494 	 6.802380 	 7.004067 	 7.194233 	 7.373543 	 7.542642 	 7.702150 	 7.852665 	 7.994756 	 8.128968 	 8.255818 	 8.375798 	 8.489376 	 8.596997 	 8.699083 	 8.796035 	 8.888234 	 8.976045 	 9.059812 	 9.139868 	 9.216527 	 9.290093 	 9.360855 	 9.429094 	 9.495078 	 9.559069 	 9.621318 	 9.682073 	 9.741572 	 9.800051 	 9.857741 	 9.914868 	 9.971660 
 	 0.731122 	 1.191608 	 1.646906 	 2.093834 	 2.529582 	 2.951805 	 3.358660 	 3.748808 	 4.121378 	 4.475917 	 4.812318 	 5.130762 	 5.431644 	 5.715521 	 5.983065 	 6.235016 	 6.472157 	 6.695288 	 6.905206 	 7.102695 	 7.288515 	 7.463398 	 7.628043 	 7.783115 	 7.929245 	 8.067030 	 8.197035 	 8.319790 	 8.435798 	 8.545533 	 8.649443 	 8.747949 	 8.841453 	 8.930332 	 9.014945 	 9.095633 	 9.172721 	 9.246518 	 9.317320 	 9.385409 	 9.451058 	 9.514528 	 9.576072 	 9.635934 	 9.694353 	 9.751560 	 9.807782 	 9.863243 	 9.918162 	 9.972757 
 	 0.741849 	 1.223436 	 1.698806 	 2.164197 	 2.616357 	 3.052655 	 3.471115 	 3.870401 	 4.249752 	 4.608897 	 4.947961 	 5.267374 	 5.567787 	 5.850001 	 6.114909 	 6.363457 	 6.596602 	 6.815295 	 7.020462 	 7.212992 	 7.393735 	 7.563491 	 7.723016 	 7.873021 	 8.014170 	 8.147086 	 8.272350 	 8.390509 	 8.502071 	 8.607516 	 8.707292 	 8.801819 	 8.891496 	 8.976695 	 9.057770 	 9.135055 	 9.208866 	 9.279505 	 9.347260 	 9.412404 	 9.475201 	 9.535904 	 9.594756 	 9.651993 	 9.707844 	 9.762532 	 9.816275 	 9.869287 	 9.921780 	 9.973961 
 	 0.754688 	 1.261480 	 1.760686 	 2.247791 	 2.718995 	 3.171342 	 3.602745 	 4.011931 	 4.398332 	 4.761958 	 5.103255 	 5.422987 	 5.722130 	 6.001785 	 6.263116 	 6.507301 	 6.735499 	 6.948828 	 7.148354 	 7.335078 	 7.509941 	 7.673814 	 7.827511 	 7.971784 	 8.107329 	 8.234792 	 8.354772 	 8.467824 	 8.574462 	 8.675168 	 8.770388 	 8.860541 	 8.946016 	 9.027183 	 9.104385 	 9.177949 	 9.248183 	 9.315377 	 9.379810 	 9.441747 	 9.501439 	 9.559131 	 9.615055 	 9.669438 	 9.722498 	 9.774449 	 9.825499 	 9.875851 	 9.925708 	 9.975269 
 	 0.770113 	 1.307109 	 1.834667 	 2.347287 	 2.840490 	 3.310973 	 3.756592 	 4.176244 	 4.569689 	 4.937348 	 5.280114 	 5.599190 	 5.895961 	 6.171893 	 6.428468 	 6.667131 	 6.889264 	 7.096166 	 7.289047 	 7.469027 	 7.637135 	 7.794315 	 7.941430 	 8.079274 	 8.208570 	 8.329983 	 8.444123 	 8.551552 	 8.652787 	 8.748306 	 8.838553 	 8.923938 	 9.004846 	 9.081635 	 9.154639 	 9.224175 	 9.290538 	 9.354011 	 9.414858 	 9.473333 	 9.529679 	 9.584125 	 9.636896 	 9.688206 	 9.738262 	 9.787267 	 9.835419 	 9.882911 	 9.929934 	 9.976676 
 	 0.788769 	 1.362177 	 1.923587 	 2.466197 	 2.984707 	 3.475469 	 3.936405 	 4.366764 	 4.766832 	 5.137631 	 5.480662 	 5.797698 	 6.090629 	 6.361360 	 6.611733 	 6.843493 	 7.058260 	 7.257523 	 7.442642 	 7.614848 	 7.775258 	 7.924879 	 8.064622 	 8.195311 	 8.317693 	 8.432446 	 8.540185 	 8.641474 	 8.736827 	 8.826717 	 8.911579 	 8.991814 	 9.067796 	 9.139871 	 9.208362 	 9.273572 	 9.335785 	 9.395269 	 9.452277 	 9.507050 	 9.559816 	 9.610796 	 9.660198 	 9.708227 	 9.755077 	 9.800939 	 9.846000 	 9.890440 	 9.934440 	 9.978176 
